id	title	event_type	description	start	end	location	url	price	organisation_id	created	last_modified	lon	lat
1229	BSI: Three Simple Steps Towards GMP Certification	webinar	Join our BSI's cannabis experts to learn more about GMP and how to get started towards existing and future compliance requirements.	0	0	online	https://www.cannabisbusinesstimes.com/media/bsi-webinar-gmp-good-manufacturing-practices-cannabis/	free		1715368448			
1230	GroAdvisor: Turnkey Extraction Facilities: Considerations and Methodologies	webinar	Learn how to startup your next extraction facility based on experience from the GroAdvisor team.	0	0	online	https://www.cannabisbusinesstimes.com/media/groadvisor-turnkey-extraction-facilities-webinar/	free		1715368448			
1231	Grower Spotlight: Legion of Bloom	webinar	In this installment of Grower Spotlight, Editorial Director Noelle Skodzinski interviews Troy Meadows from Legion of Bloom: Sponsored by Emerald Harvest.	0	0	online	https://www.cannabisbusinesstimes.com/media/grower-spotlight-legion-bloom-cannabis-troy-meadows/	free		1715368448			
1232	California Lightworks: Slash Lighting Costs with the New MegaDrive LED System	webinar	By moving the individual drivers from each LED fixture into a central power supply, both fixture and installation costs are dramatically reduced with the MegaDrive system.	0	0	online	https://www.cannabisbusinesstimes.com/media/california-lightworks-megadrive-led-system-costs/	free		1715368448			
1233	GroAdvisor: Value-Engineering Your Cannabis Cultivation	webinar	Learn how to value-engineer your cannabis cultivation based on experience from the GroAdvisor team.	0	0	online	https://www.cannabisbusinesstimes.com/media/groadvisor-webinar-value-engineering-cannabis-facility/	free		1715368448			
1234	Argus Controls: The Importance of Consistency and Uniformity in the Drying Process	webinar	Argus Controls' panel of experts demonstrate the importance of uniformity and consistency in the drying process.	0	0	online	https://www.cannabisbusinesstimes.com/media/argus-controls-webinar-uniformity-consistency-drying/	free		1715368448			
1235	Valoya: Latest Developments in Research on LED for Cannabis	webinar	Valoya Research Director Stiina Kotiranta presents the latest breakthroughs in LED lighting applications for cannabis to help growers understand how to push their plants to produce at least a few percent more cannabinoids or flower mass.	0	0	online	https://www.cannabisbusinesstimes.com/media/valoya-latest-developments-in-research-on-led-for-cannabis/	free		1715368448			
1236	PurePressure: Success with Solventless: How to Leverage Rosin to Attract Customers	webinar	This webinar is intended to be the intermediate-level follow up to PurePressure's previous webinar; however, both beginners and experts will find plenty of information worth tuning in for.	0	0	online	https://www.cannabisbusinesstimes.com/media/purepressure-webinar-success-solventless-leverage-rosin-attract-customers/	free		1715368448			
1237	BSI: Creating a Successful Business Framework Using ISO 9001 and HACCP & GMP	webinar	Experts from BSI share how ISO 9001 and HACCP & GMP allow you the opportunity to create a successful framework while ensuring product quality, safety, and customer satisfaction.	0	0	online	https://www.cannabisbusinesstimes.com/media/bsi-iso-9001-haccp-gmp-webinar-cannabis/	free		1715368448			
1238	PurePressure: Solventless Extraction Explained: Profiting from Rosin	webinar	PurePressure's Director of Marketing will help give you the tools, strategies, and key information on how to capitalize on this quickly growing subsegment of the market.	0	0	online	https://www.cannabisbusinesstimes.com/media/purepressure-solventless-extraction-webinar-cannabis/	free		1715368448			
1239	Emerald Harvest: The Importance of Nutrients for Maximizing Return on Your Grow	webinar	In this webinar and panel discussion, experts from the Emerald Harvest team will discuss the role nutrients play in having a flawless grow.	0	0	online	https://www.cannabisbusinesstimes.com/media/emerald-harvest-nutrients-webinar-cannabis/	free		1715368448			
1240	P.L. Light Systems: The Pros and Cons of Vertical Growing	webinar	In this webinar, P.L. Light's sales manager explores the benefits and potential drawbacks of growing cannabis indoors in a vertical application.	0	0	online	https://www.cannabisbusinesstimes.com/media/pl-light-systems-vertical-growing-webinar/	free		1715368448			
1241	Essential Cannabis Businesses and COVID-19: Addressing Your Top Supply Chain and Retail Challenges	webinar	Produced by Cannabis Business Times and Cannabis Dispensary, a close look at how the industry is responding to the coronavirus outbreak: As cannabis businesses navigate emergent economic pressures in the U.S. and elsewhere.	0	0	online	https://www.cannabisbusinesstimes.com/media/covid-19-essential-cannabis-businesses-webinar/	free		1715368448			
1242	Fluence by OSRAM: 9 Key Parameters of Plant Production	webinar	As cannabis companies concentrate on consumer needs, growers are working to advance and switch production methods to generate cannabis cultivars that meet market demand.	0	0	online	https://www.cannabisbusinesstimes.com/media/fluence-osram-cannabis-parameters-cultivation-webinar/	free		1715368448			
1243	Arborjet: IPM Programs and Your Crop: Improving Quality and Uield	webinar	Join veteran cannabis growers and regulators as they lead a discussion around effective IPM programs and how a professionally developed, SOP-based IPM program can help ensure your success and compliance.	0	0	online	https://www.cannabisbusinesstimes.com/media/arborjet-urban-gro-ipm-integrated-pest-management-cannabis-webinar/	free		1715368448			
1244	Best Practices on Energy Efficient Cultivation: Understanding Key Terms, Maximizing Utility Incentives and Optimizing Profit	webinar	Join leading indoor cultivators who contributed to Resource Innovation Institute's peer-reviewed Best Practices Guides on LED Lighting and HVAC for Cannabis Cultivation.	0	0	online	https://www.cannabisbusinesstimes.com/media/resource-innovation-institute-best-practices-energy-efficient-cannabis-grow-webinar/	free		1715368448			
1245	Surna: What to Expect When You're Expanding or Retrofitting	webinar	You may have one cannabis cultivation facility and are looking to expand and/or retrofit, or you may have already added to your portfolio of facilities either by new builds or acquisitions.	0	0	online	https://www.cannabisbusinesstimes.com/media/surna-expanding-retrofitting-cannabis-cultivation-facility-webinar/	free		1715368448			
1246	Fund Your Business: Options for Raising Capital and Navigating M&A	webinar	In this webinar, two financial markets experts will help you understand the trends shaping capital raises and the financial perspectives you’ll need to successfully navigate these waves of corporate consolidation and integration.	0	0	online	https://www.cannabisbusinesstimes.com/media/fund-your-business-cannabis-capital-fundraising-mergers-acquisitions-webinar/	free		1715368448			
1247	Genetics Advice for Cannabis Cultivation Start-Ups	webinar	Cannabis cultivation expert Ryan Douglas discusses cultivar selection for your business. Questions that he addresses include: How many varieties should I begin with? Should I start from clone or seed?	0	0	online	https://www.cannabisbusinesstimes.com/media/genetics-advice-cannabis-cultivation-startups-webinar-cannabis/	free		1715368448			
1248	Argus Controls: Maximizing Quality and Yields Through Plant-Centric Automated Controls	webinar	When making the transition to LED lighting at your cannabis cultivation facility, growers, operations and business owners must take into account all environmental controls your lighting decision will impact.	0	0	online	https://www.cannabisbusinesstimes.com/media/argus-controls-webinar-plant-centric/	free		1715368448			
1249	Byers Scientific & Manufacturing: Cannabis Cultivation Odor Mitigation	webinar	In this webinar, Byers Scientific & Manufacturing presents the various aspects of an efficient and safe odor mitigation strategy for various cultivation styles and sizes.	0	0	online	https://www.cannabisbusinesstimes.com/media/cannabis-cultivation-odor-mitigation-byers-scientific-manufacturing-webinar/	free		1715368448			
1250	Valoya: Latest Developments in Research on LED for Cannabis	webinar	LED experts from Valoya discuss the latest research in this Cannabis Business Times webinar.	0	0	online	https://www.cannabisbusinesstimes.com/media/valoya-latest-research-led-cannabis-lighting/	free		1715368448			
1251	Moving Beyond the Sativa-Indica Myth	webinar	This educational webinar offers new ways of thinking about the words “sativa” and “indica,” exposing scientific truths about the cannabis plant and helping business owners find new ways to teach consumers what it is they’re buying and using.	0	0	online	https://www.cannabisbusinesstimes.com/media/moving-beyond-sativa-indica-webinar/	free		1715368448			
1252	How to Capitalize on Emerging Trends in the Legal U.S. Hemp Market	webinar	Industry observers provide important insights into the early trends and market forces shaping the newly legal U.S. hemp industry.	0	0	online	https://www.cannabisbusinesstimes.com/media/hemp-industry-trends-panxchange-webinar-julie-lerner-rj-hopp/	free		1715368448			
1253	Fluence by OSRAM: Adjusting Your Environment  How Lighting Affects Nutrients, HVAC and IPM	webinar	Sean Sangster, horticulture specialist with Fluence by OSRAM, discusses the balance of environmental inputs when changing lighting.	0	0	online	https://www.cannabisbusinesstimes.com/media/webinar-fluence-osram-how-lighting-affects-nutrients-hvac-ipm/	free		1715368448			
1254	Supporting the Cannabis Industry with Industry Best Practice and Regulatory Compliance	webinar	Neil Coole, Director - Food & Retail for BSI Americas, outlines ways for brand owners, retailers and manufacturers to deal with key industry challenges.	0	0	online	https://www.cannabisbusinesstimes.com/media/cannabis-industry-best-practice-regulatory-compliance-webinar/	free		1715368448			
1255	When It's Time to Terminate Your Cannabis Employee, Will You Be Prepared?	webinar	Learn how to identify and address problems before they affect a broader corporate team, as well as how to navigate potential challenges when an employee must be let go.	0	0	online	https://www.cannabisbusinesstimes.com/media/learn-how-to-terminate-cannabis-employee-webinar/	free		1715368448			
1256	Hiring in the 21st Century. How Your Cannabis Company Culture Changes Everything	webinar	Learn how to define what you value in an employee and how to attract top talent to this dynamic marketplace.	0	0	online	https://www.cannabisbusinesstimes.com/media/hiring-21st-century-cannabis-company-culture-webinar/	free		1715368448			
